org_type_id,org_id
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Family Health Ministries: Blanchard Family Health and Léogâne Clinic') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Canadian Field Hospital') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Pompiers Sans Frontières Clinic') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE BILL RICE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE COMMUNAUTAIRE DE GRANDE SOURCE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE COMMUNAUTAIRE DE MARE SUCRIN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL WESLEEN DE ANSE-A-GALETS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Disp. Trou Ligeune') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE SAINT LOUIS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE LA SOURCE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE TOMARIN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTE WORLD VISION DE TI PALMIS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE WORLD VISION DE GROS MANGLE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE METHODISTE DE SOURCE A PHILIPPE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE VIALET') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE MADELAINE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP ARNOUX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DES PALMES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP APV') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hôpital Notre Dame') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Clinique mobile Olivier') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Centre de Santé Henry Gérard Desgranges') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='C/S Methodiste') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE DESLATTES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE GEORGES GAUVIN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE MEYER') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE DUFOUR') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE DANO (Danneau )') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE BAS BOEN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL DE BEUDET') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE CROIX-DES-BOUQUETS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE OPERATION DOUBLE HARVEST') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE H.E.L.P. INC DE VAUDREUIL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE SANTE LUCELIA BONTEMPS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE TURBE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE FOYER SAINT CAMILLE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE LIFE LINE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE PETITS AMIS DE JESUS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Centre de Santé Sainte thérèse de Santo') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Bon Samaritain en action') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='C/S Christ-Roi') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='C/S Lespwa') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CSE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FBSA/CMS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='C/S Saint-esprit') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SIF') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Kay Lavi') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Ag/s') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='C/S Maison') 
